id_venda;id_pedido;data_venda;id_cliente;id_produto;quantidade;preco_tabela_brl;desconto_pct;preco_unitario_brl;valor_bruto_brl;valor_desconto_brl;valor_liquido_brl;custo_total_brl;canal_venda;forma_pagamento
72977;121089;05/03/2026;198;17;6;1251,77;14,50;1070,29;7510,62;1088,89;6421,73;4725,51;Site;Boleto 30
72978;121089;05/03/2026;198;19;12;536,90;17,71;441,79;6442,80;1141,30;5301,50;4053,66;Site;Boleto 30
72979;121089;2026-03-05;198;10;48;359,05;15,08;304,90;17234,40;2599,40;14635,00;11295,29;Site;Boleto 30
72980;121089;2026-03-05;198;11;60;2101,99;7,72;1939,66;126119,40;9739,83;116379,57;90171,93;Site;Boleto 30
72981;121090;05/03/2026;41;34;24;428,50;19,23;346,09;10284,00;1977,83;8306,17;5777,21;Site;Boleto 30/60/90
72982;121090;05/03/2026;41;15;60;1930,27;14,42;1651,90;115816,20;16702,31;99113,89;82805,65;Site;Boleto 30/60/90
72983;121090;05/03/2026;41;38;60;1288,45;14,35;1103,59;77307,00;11091,67;66215,33;45036,89;Site;Boleto 30/60/90
72984;121090;05/03/2026;41;27;60;62,40;8,71;56,96;3744,00;326,13;3417,87;1963,03;Site;Boleto 30/60/90
72985;121090;05/03/2026;41;22;60;1642,25;8,17;1508,00;98535,00;8055,13;90479,87;81573,84;Site;Boleto 30/60/90
72986;121090;05/03/2026;41;4;60;69,76;12,23;61,23;4185,60;512,05;3673,55;2532,31;Site;Boleto 30/60/90
72987;121090;05/03/2026;41;11;12;2101,99;15,82;1769,50;25223,88;3989,90;21233,98;18034,39;Site;Boleto 30/60/90
72988;121090;05/03/2026;41;35;12;808,52;20,45;643,19;9702,24;1983,97;7718,27;5450,36;Site;Boleto 30/60/90
72989;121091;2026-03-05;58;20;1;2207,01;2,62;2149,10;2207,01;57,91;2149,10;1388,60;Televendas;Cartao
72990;121091;05/03/2026;58;37;4;1133,17;6,99;1054,01;4532,68;316,66;4216,02;2640,61;Televendas;Cartao
72991;121092;05/03/2026;187;16;1;1747,20;0,00;1747,20;1747,20;0,00;1747,20;1099,30;Televendas;Boleto 14
72992;121092;05/03/2026;187;35;1;808,52;0,00;808,52;808,52;0,00;808,52;454,20;Televendas;Boleto 14
72993;121092;05/03/2026;187;21;1;1330,44;0,00;1330,44;1330,44;0,00;1330,44;1101,43;Televendas;Boleto 14
72994;121093;2026-03-05;158;9;1;510,31;4,51;487,28;510,31;23,03;487,28;334,45;Site;PIX
72995;121093;05/03/2026;158;34;2;428,50;0,36;426,94;857,00;3,13;853,87;481,43;Site;PIX
72996;121094;05/03/2026;80;6;2;358,43;0,00;358,43;716,86;0,00;716,86;469,82;Site;Boleto 30/60/90
72997;121094;2026-03-05;80;35;1;808,52;6,37;756,98;808,52;51,54;756,98;454,20;Site;Boleto 30/60/90
72998;121094;05/03/2026;80;8;6;323,11;0,00;323,11;1938,66;0,00;1938,66;1270,57;Site;Boleto 30/60/90
72999;121094;05/03/2026;80;23;6;2042,10;3,45;1971,55;12252,60;423,27;11829,33;10143,48;Site;Boleto 30/60/90
73000;121095;05/03/2026;131;21;2;1330,44;0,00;1330,44;2660,88;0,00;2660,88;2202,85;Site;Boleto 14
73001;121095;05/03/2026;131;10;2;359,05;8,90;327,10;718,10;63,91;654,19;470,64;Site;Boleto 14
73002;121095;05/03/2026;131;3;1;143,04;1,50;140,90;143,04;2,14;140,90;86,54;Site;Boleto 14
73003;121096;05/03/2026;3;7;2;439,55;0,00;439,55;879,10;0,00;879,10;576,15;Site;PIX
73004;121096;05/03/2026;3;2;1;149,40;3,75;143,80;149,40;5,60;143,80;90,38;Site;PIX
73005;121096;05/03/2026;3;11;4;2101,99;4,11;2015,58;8407,96;345,64;8062,32;6011,46;Site;PIX
73006;121096;2026-03-05;3;39;4;1299,96;5,24;1231,90;5199,84;272,23;4927,61;3029,29;Site;PIX
73007;121097;2026-03-05;83;12;1;3017,53;0,00;3017,53;3017,53;0,00;3017,53;2157,46;Televendas;Boleto 30/60/90
73008;121097;2026-03-05;83;13;4;2116,74;0,00;2116,74;8466,96;0,00;8466,96;6053,67;Televendas;Boleto 30/60/90
73009;121097;2026-03-05;83;14;4;2797,54;0,00;2797,54;11190,16;0,00;11190,16;8000,67;Televendas;Boleto 30/60/90
73010;121098;05/03/2026;26;14;1;2797,54;5,02;2657,01;2797,54;140,53;2657,01;2000,17;Site;PIX
73011;121099;06/03/2026;161;26;2;225,73;1,48;222,40;451,46;6,66;444,80;236,76;Vendedor Externo;PIX
73012;121099;06/03/2026;161;31;4;604,39;0,00;604,39;2417,56;0,00;2417,56;1358,38;Vendedor Externo;PIX
73013;121099;06/03/2026;161;4;4;69,76;1,59;68,65;279,04;4,44;274,60;168,86;Vendedor Externo;PIX
73014;121099;2026-03-06;161;28;1;116,53;4,09;111,77;116,53;4,76;111,77;61,11;Vendedor Externo;PIX
73015;121100;2026-03-06;189;20;6;2207,01;17,46;1821,67;13242,06;2312,06;10930,00;8333,38;Vendedor Externo;Boleto 30
73016;121100;06/03/2026;189;26;48;225,73;19,45;181,81;10835,04;2107,94;8727,10;5682,23;Vendedor Externo;Boleto 30
73017;121100;2026-03-06;189;18;6;1984,97;21,49;1558,44;11909,82;2559,16;9350,66;7494,98;Vendedor Externo;Boleto 30
73018;121100;06/03/2026;189;24;48;2050,30;19,73;1645,80;98414,40;19416,09;78998,31;81491,06;Vendedor Externo;Boleto 30
73019;121100;2026-03-06;189;19;12;536,90;20,00;429,52;6442,80;1288,51;5154,29;4054,53;Vendedor Externo;Boleto 30
73020;121101;06/03/2026;13;10;4;359,05;7,39;332,53;1436,20;106,07;1330,13;941,47;Televendas;Boleto 30/60/90
73021;121101;06/03/2026;13;23;2;2042,10;9,15;1855,21;4084,20;373,77;3710,43;3381,88;Televendas;Boleto 30/60/90
73022;121102;2026-03-06;76;37;2;1133,17;3,10;1098,03;2266,34;70,28;2196,06;1320,58;Site;Boleto 30
73023;121102;2026-03-06;76;16;4;1747,20;7,87;1609,77;6988,80;549,72;6439,08;4398,13;Site;Boleto 30
73024;121102;2026-03-06;76;13;4;2116,74;2,32;2067,62;8466,96;196,48;8270,48;6054,96;Site;Boleto 30
73025;121103;2026-03-06;178;27;1;62,40;1,09;61,72;62,40;0,68;61,72;32,72;Televendas;PIX
73026;121103;06/03/2026;178;19;2;536,90;0,64;533,48;1073,80;6,83;1066,97;675,75;Televendas;PIX
73027;121103;2026-03-06;178;21;2;1330,44;1,70;1307,78;2660,88;45,31;2615,57;2203,32;Televendas;PIX
73028;121104;06/03/2026;96;34;4;428,50;13,62;370,12;1714,00;233,52;1480,48;963,07;Televendas;Boleto 30/60/90
73029;121104;06/03/2026;96;39;4;1299,96;2,38;1268,99;5199,84;123,90;5075,94;3029,93;Televendas;Boleto 30/60/90
73030;121105;2026-03-06;147;25;1;1618,05;2,53;1577,14;1618,05;40,91;1577,14;1339,81;Televendas;Boleto 30/60/90
73031;121105;2026-03-06;147;19;4;536,90;0,00;536,90;2147,60;0,00;2147,60;1351,51;Televendas;Boleto 30/60/90
73032;121106;06/03/2026;14;5;2;95,32;0,79;94,57;190,64;1,50;189,14;115,35;Televendas;Boleto 30
73033;121106;2026-03-06;14;7;4;439,55;2,55;428,35;1758,20;44,78;1713,42;1152,55;Televendas;Boleto 30
73034;121106;2026-03-06;14;1;4;55,03;6,38;51,52;220,12;14,05;206,07;133,19;Televendas;Boleto 30
73035;121106;06/03/2026;14;40;2;365,46;4,73;348,19;730,92;34,55;696,37;425,91;Televendas;Boleto 30
73036;121106;2026-03-06;14;2;4;149,40;4,13;143,22;597,60;24,71;572,89;361,60;Televendas;Boleto 30
73037;121107;06/03/2026;69;24;1;2050,30;0,78;2034,34;2050,30;15,96;2034,34;1697,73;Marketplace;Cartao
73038;121107;06/03/2026;69;10;4;359,05;3,08;347,99;1436,20;44,25;1391,95;941,47;Marketplace;Cartao
73039;121107;06/03/2026;69;33;1;537,85;3,03;521,56;537,85;16,29;521,56;302,21;Marketplace;Cartao
73040;121107;06/03/2026;69;29;1;96,25;2,37;93,97;96,25;2,28;93,97;50,48;Marketplace;Cartao
73041;121108;2026-03-06;152;10;2;359,05;0,00;359,05;718,10;0,00;718,10;470,74;Vendedor Externo;Boleto 30
73042;121108;06/03/2026;152;28;1;116,53;6,29;109,20;116,53;7,33;109,20;61,11;Vendedor Externo;Boleto 30
73043;121108;06/03/2026;152;14;1;2797,54;6,82;2606,88;2797,54;190,66;2606,88;2000,59;Vendedor Externo;Boleto 30
73044;121108;06/03/2026;152;35;1;808,52;0,00;808,52;808,52;0,00;808,52;454,29;Vendedor Externo;Boleto 30
73045;121109;2026-03-06;95;12;1;3017,53;3,42;2914,39;3017,53;103,14;2914,39;2157,91;Marketplace;PIX
73046;121110;2026-03-06;49;26;48;225,73;12,20;198,19;10835,04;1321,78;9513,26;5682,23;Vendedor Externo;Cartao
73047;121110;06/03/2026;49;11;48;2101,99;13,27;1823,10;100895,52;13386,54;87508,98;72152,89;Vendedor Externo;Cartao
73048;121110;2026-03-06;49;38;24;1288,45;16,48;1076,06;30922,80;5097,38;25825,42;18018,59;Vendedor Externo;Cartao
73049;121110;06/03/2026;49;18;60;1984,97;14,58;1695,57;119098,20;17364,06;101734,14;74949,83;Vendedor Externo;Cartao
73050;121110;2026-03-06;49;29;6;96,25;14,83;81,97;577,50;85,66;491,84;302,86;Vendedor Externo;Cartao
73051;121110;2026-03-06;49;35;60;808,52;13,47;699,57;48511,20;6536,85;41974,35;27257,61;Vendedor Externo;Cartao
73052;121110;06/03/2026;49;8;24;323,11;16,96;268,30;7754,64;1315,46;6439,18;5083,37;Vendedor Externo;Cartao
73053;121110;06/03/2026;49;2;12;149,40;20,53;118,73;1792,80;368,04;1424,76;1084,81;Vendedor Externo;Cartao
73054;121111;2026-03-06;68;30;4;213,10;5,16;202,11;852,40;43,97;808,43;447,01;Marketplace;Antecipado
73055;121111;2026-03-06;68;14;1;2797,54;4,34;2675,99;2797,54;121,55;2675,99;2000,59;Marketplace;Antecipado
73056;121112;06/03/2026;111;14;2;2797,54;8,28;2565,81;5595,08;463,46;5131,62;4001,19;Televendas;Cartao
73057;121113;06/03/2026;131;20;2;2207,01;3,96;2119,66;4414,02;174,70;4239,32;2777,79;Televendas;Cartao
73058;121113;06/03/2026;131;40;1;365,46;5,05;346,99;365,46;18,47;346,99;212,95;Televendas;Cartao
73059;121114;06/03/2026;169;1;4;55,03;0,00;55,03;220,12;0,00;220,12;133,19;Televendas;Boleto 30/60/90
73060;121114;2026-03-06;169;9;1;510,31;7,78;470,63;510,31;39,68;470,63;334,52;Televendas;Boleto 30/60/90
73061;121114;06/03/2026;169;38;4;1288,45;4,46;1230,94;5153,80;230,02;4923,78;3003,10;Televendas;
73062;121114;06/03/2026;169;8;1;323,11;3,06;313,21;323,11;9,90;313,21;211,81;Televendas;Boleto 30/60/90
73063;121114;2026-03-06;169;28;4;116,53;3,28;112,70;466,12;15,31;450,81;244,45;Televendas;Boleto 30/60/90
73064;121115;06/03/2026;197;11;4;2101,99;6,12;1973,28;8407,96;514,84;7893,12;6012,74;Marketplace;Boleto 14
73065;121115;06/03/2026;197;25;1;1618,05;0,00;1618,05;1618,05;0,00;1618,05;1339,81;Marketplace;Boleto 14
73066;121115;06/03/2026;197;7;2;439,55;3,53;424,04;879,10;31,01;848,09;576,27;Marketplace;Boleto 14
73067;121115;06/03/2026;197;31;4;604,39;4,35;578,12;2417,56;105,08;2312,48;1358,38;Marketplace;Boleto 14
73068;121116;06/03/2026;34;35;2;808,52;2,09;791,62;1617,04;33,80;1583,24;908,59;Vendedor Externo;Boleto 30/60/90
73069;121116;2026-03-06;34;19;6;536,90;9,37;486,61;3221,40;301,76;2919,64;2027,26;Vendedor Externo;Boleto 30/60/90
73070;121117;06/03/2026;141;7;4;439,55;7,98;404,46;1758,20;140,36;1617,84;1152,55;Televendas;Boleto 30/60/90
73071;121117;2026-03-06;141;17;4;1251,77;6,09;1175,54;5007,08;304,92;4702,16;3151,01;Televendas;Boleto 30/60/90
73072;121117;06/03/2026;141;6;12;358,43;10,68;320,15;4301,16;459,39;3841,77;2819,52;Televendas;Boleto 30/60/90
73073;121117;06/03/2026;141;13;2;2116,74;6,04;1988,83;4233,48;255,81;3977,67;3027,48;Televendas;Boleto 30/60/90
73074;121117;06/03/2026;141;22;6;1642,25;12,21;1441,68;9853,50;1203,45;8650,05;8159,12;Televendas;Boleto 30/60/90
73075;121117;06/03/2026;141;18;6;1984,97;7,43;1837,50;11909,82;884,83;11024,99;7494,98;Televendas;Boleto 30/60/90
73076;121117;06/03/2026;141;33;4;537,85;6,04;505,36;2151,40;129,97;2021,43;1208,83;Televendas;Boleto 30/60/90
73077;121118;06/03/2026;147;10;2;359,05;5,69;338,60;718,10;40,89;677,21;470,74;Televendas;Boleto 30/60/90
73078;121118;06/03/2026;147;7;2;439,55;0,65;436,67;879,10;5,75;873,35;576,27;Televendas;Boleto 30/60/90
73079;121119;06/03/2026;72;23;4;2042,10;10,11;1835,66;8168,40;825,77;7342,63;6763,76;Marketplace;Boleto 14
73080;121119;2026-03-06;72;7;4;439,55;5,19;416,72;1758,20;91,30;1666,90;1152,55;Marketplace;Boleto 14
73081;121119;06/03/2026;72;20;2;2207,01;6,52;2063,16;4414,02;287,69;4126,33;2777,79;Marketplace;Boleto 14
73082;121120;06/03/2026;125;16;6;1747,20;10,40;1565,48;10483,20;1090,35;9392,85;6597,19;Vendedor Externo;PIX
73083;121120;06/03/2026;125;13;6;2116,74;9,83;1908,70;12700,44;1248,26;11452,18;9082,43;Vendedor Externo;PIX
73084;121120;06/03/2026;125;12;4;3017,53;8,71;2754,73;12070,12;1051,20;11018,92;8631,66;Vendedor Externo;PIX
73085;121120;06/03/2026;125;4;12;69,76;8,67;63,71;837,12;72,61;764,51;506,57;Vendedor Externo;PIX
73086;121120;2026-03-06;125;10;12;359,05;7,91;330,64;4308,60;340,96;3967,64;2824,42;Vendedor Externo;PIX
73087;121120;06/03/2026;125;31;2;604,39;9,71;545,73;1208,78;117,33;1091,45;679,19;Vendedor Externo;PIX
73088;121121;06/03/2026;47;3;6;143,04;5,95;134,53;858,24;51,07;807,17;519,33;Televendas;PIX
73089;121121;06/03/2026;47;38;6;1288,45;2,51;1256,08;7730,70;194,24;7536,46;4504,65;Televendas;PIX
73090;121121;06/03/2026;47;9;4;510,31;4,29;488,43;2041,24;87,53;1953,71;1338,09;Televendas;PIX
73091;121121;06/03/2026;47;14;2;2797,54;9,21;2539,76;5595,08;515,55;5079,53;4001,19;Televendas;PIX
73092;121122;06/03/2026;69;10;1;359,05;2,94;348,48;359,05;10,57;348,48;235,37;Vendedor Externo;Boleto 30
73093;121122;06/03/2026;69;17;1;1251,77;0,00;1251,77;1251,77;0,00;1251,77;787,75;Vendedor Externo;Boleto 30
73094;121123;06/03/2026;87;18;1;1984,97;2,73;1930,84;1984,97;54,13;1930,84;1249,16;Site;PIX
73095;121123;06/03/2026;87;19;2;536,90;0,95;531,82;1073,80;10,15;1063,65;675,75;Site;PIX
73096;121124;2026-03-06;56;38;2;1288,45;5,12;1222,54;2576,90;131,83;2445,07;1501,55;Site;PIX
73097;121124;06/03/2026;56;20;2;2207,01;7,91;2032,33;4414,02;349,35;4064,67;2777,79;Site;PIX
73098;121124;06/03/2026;56;31;4;604,39;1,41;595,87;2417,56;34,07;2383,49;1358,38;Site;PIX
73099;121125;07/03/2026;173;26;4;225,73;9,85;203,49;902,92;88,95;813,97;473,62;Site;Boleto 30
73100;121125;2026-03-07;173;40;2;365,46;8,52;334,31;730,92;62,30;668,62;426,00;Site;Boleto 30
73101;121125;2026-03-07;173;2;6;149,40;6,58;139,57;896,40;59,00;837,40;542,52;Site;Boleto 30
73102;121125;07/03/2026;173;14;4;2797,54;15,22;2371,86;11190,16;1702,72;9487,44;8004,07;Site;Boleto 30
73103;121126;2026-03-07;129;5;2;95,32;3,02;92,44;190,64;5,75;184,89;115,38;Televendas;Boleto 30/60/90
73104;121126;07/03/2026;129;6;1;358,43;0,53;356,54;358,43;1,89;356,54;235,01;Televendas;Boleto 30/60/90
73105;121127;07/03/2026;76;19;4;536,90;4,45;512,99;2147,60;95,62;2051,98;1351,80;Televendas;Boleto 30/60/90
73106;121127;07/03/2026;76;23;1;2042,10;2,95;1981,86;2042,10;60,24;1981,86;1691,30;Televendas;Boleto 30/60/90
73107;121128;2026-03-07;126;6;24;358,43;13,93;308,51;8602,32;1197,97;7404,35;5640,23;Site;PIX
73108;121128;07/03/2026;126;34;60;428,50;11,71;378,32;25710,00;3011,00;22699,00;14449,16;Site;PIX
73109;121128;07/03/2026;126;12;48;3017,53;17,66;2484,73;144841,44;25574,63;119266,81;103601,91;Site;PIX
73110;121128;2026-03-07;126;5;24;95,32;11,92;83,96;2287,68;272,73;2014,95;1384,53;Site;PIX
73111;121128;2026-03-07;126;37;60;1133,17;16,60;945,08;67990,20;11285,39;56704,81;39625,95;Site;PIX
73112;121128;07/03/2026;126;27;48;62,40;11,66;55,13;2995,20;349,13;2646,07;1571,09;Site;PIX
73113;121128;07/03/2026;126;26;24;225,73;19,64;181,40;5417,52;1063,94;4353,58;2841,72;Site;PIX
73114;121128;07/03/2026;126;31;48;604,39;15,12;513,01;29010,72;4386,24;24624,48;16304,04;Site;PIX
73115;121128;07/03/2026;126;1;12;55,03;24,27;41,67;660,36;160,27;500,09;399,65;Site;PIX
73116;121128;2026-03-07;126;35;48;808,52;17,19;669,57;38808,96;6669,55;32139,41;21810,72;Site;PIX
73117;121129;07/03/2026;189;29;6;96,25;14,70;82,10;577,50;84,87;492,63;302,93;Site;Boleto 14
73118;121129;2026-03-07;189;5;48;95,32;15,71;80,35;4575,36;718,57;3856,79;2769,05;Site;Boleto 14
73119;121129;07/03/2026;189;19;6;536,90;18,73;436,33;3221,40;603,41;2617,99;2027,69;Site;Boleto 14
73120;121129;2026-03-07;189;40;48;365,46;15,75;307,89;17542,08;2763,31;14778,77;10223,90;Site;Boleto 14
73121;121129;07/03/2026;189;24;6;2050,30;16,83;1705,17;12301,80;2070,81;10230,99;10188,55;Site;Boleto 14
73122;121129;07/03/2026;189;22;48;1642,25;15,42;1388,99;78828,00;12156,59;66671,41;65286,84;Site;Boleto 14
73123;121129;07/03/2026;189;2;12;149,40;15,66;126,00;1792,80;280,79;1512,01;1085,04;Site;Boleto 14
73124;121129;2026-03-07;189;8;60;323,11;21,95;252,19;19386,60;4255,11;15131,49;12711,14;Site;Boleto 14
73125;121129;07/03/2026;189;39;48;1299,96;21,73;1017,48;62398,08;13558,84;48839,24;36366,92;Site;Boleto 14
73126;121130;08/03/2026;91;18;1;1984,97;3,76;1910,32;1984,97;74,65;1910,32;1249,67;Televendas;Boleto 30/60/90
73127;121131;09/03/2026;167;32;4;463,15;1,34;456,95;1852,60;24,79;1827,81;1041,57;Televendas;Boleto 30/60/90
73128;121131;09/03/2026;167;19;6;536,90;9,12;487,94;3221,40;293,78;2927,62;2028,45;Televendas;Boleto 30/60/90
73129;121131;09/03/2026;167;14;2;2797,54;2,88;2716,93;5595,08;161,22;5433,86;4003,53;Televendas;Boleto 30/60/90
73130;121131;09/03/2026;167;24;4;2050,30;3,43;1980,07;8201,20;280,90;7920,30;6794,89;Televendas;Boleto 30/60/90
73131;121131;09/03/2026;167;9;2;510,31;5,94;480,02;1020,62;60,58;960,04;669,44;Televendas;Boleto 30/60/90
73132;121132;09/03/2026;111;14;4;2797,54;1,29;2761,40;11190,16;144,56;11045,60;8007,05;Site;Boleto 30/60/90
73133;121132;2026-03-09;111;23;2;2042,10;0,00;2042,10;4084,20;0,00;4084,20;3383,86;Site;Boleto 30/60/90
73134;121132;09/03/2026;111;19;2;536,90;2,39;524,06;1073,80;25,68;1048,12;676,15;Site;
73135;121132;09/03/2026;111;25;1;1618,05;8,67;1477,81;1618,05;140,24;1477,81;1340,59;Site;Boleto 30/60/90
73136;121133;2026-03-09;26;25;1;1618,05;0,41;1611,38;1618,05;6,67;1611,38;1340,59;Televendas;Boleto 30
73137;121133;09/03/2026;26;22;1;1642,25;0,68;1631,12;1642,25;11,13;1631,12;1360,65;Televendas;Boleto 30
73138;121134;09/03/2026;133;7;2;439,55;5,20;416,68;879,10;45,73;833,37;576,61;Televendas;Cartao
73139;121134;09/03/2026;133;8;6;323,11;7,99;297,28;1938,66;154,96;1783,70;1271,59;Televendas;
73140;121134;2026-03-09;133;3;12;143,04;5,78;134,78;1716,48;99,15;1617,33;1039,27;Televendas;Cartao
73141;121134;2026-03-09;133;2;12;149,40;7,62;138,02;1792,80;136,58;1656,22;1085,44;Televendas;Cartao
73142;121134;09/03/2026;133;9;6;510,31;12,21;448,00;3061,86;373,86;2688,00;2008,31;Televendas;Cartao
73143;121135;09/03/2026;185;26;4;225,73;1,59;222,15;902,92;14,32;888,60;473,80;Televendas;Boleto 30/60/90
73144;121135;09/03/2026;185;39;6;1299,96;4,38;1242,96;7799,76;341,98;7457,78;4547,56;Televendas;Boleto 30/60/90
73145;121135;09/03/2026;185;25;4;1618,05;6,15;1518,53;6472,20;398,09;6074,11;5362,37;Televendas;Boleto 30/60/90
73146;121135;09/03/2026;185;12;1;3017,53;2,06;2955,24;3017,53;62,29;2955,24;2159,18;Televendas;Boleto 30/60/90
73147;121136;09/03/2026;26;34;1;428,50;4,99;407,11;428,50;21,39;407,11;240,91;Marketplace;PIX
73148;121136;09/03/2026;26;30;1;213,10;0,00;213,10;213,10;0,00;213,10;111,82;Marketplace;PIX
73149;121136;2026-03-09;26;22;2;1642,25;0,27;1637,88;3284,50;8,75;3275,75;2721,30;Marketplace;PIX
73150;121136;2026-03-09;26;10;2;359,05;2,35;350,62;718,10;16,86;701,24;471,01;Marketplace;PIX
73151;121137;2026-03-09;169;10;4;359,05;5,99;337,56;1436,20;85,96;1350,24;942,03;Vendedor Externo;PIX
73152;121137;2026-03-09;169;18;4;1984,97;5,81;1869,62;7939,88;461,40;7478,48;4999,58;Vendedor Externo;PIX
73153;121137;09/03/2026;169;16;6;1747,20;5,65;1648,45;10483,20;592,51;9890,69;6601,05;Vendedor Externo;PIX
73154;121138;09/03/2026;96;39;2;1299,96;3,72;1251,57;2599,92;96,77;2503,15;1515,85;Televendas;Boleto 30
73155;121138;2026-03-09;96;27;2;62,40;2,89;60,60;124,80;3,60;121,20;65,49;Televendas;Boleto 30
73156;121138;09/03/2026;96;31;6;604,39;11,16;536,97;3626,34;404,55;3221,79;2038,76;Televendas;Boleto 30
73157;121138;09/03/2026;96;28;1;116,53;5,60;110,01;116,53;6,52;110,01;61,15;Televendas;Boleto 30
73158;121139;09/03/2026;93;25;6;1618,05;0,00;1618,05;9708,30;0,00;9708,30;8043,56;Vendedor Externo;Boleto 30/60/90
73159;121139;2026-03-09;93;31;4;604,39;6,48;565,21;2417,56;156,73;2260,83;1359,18;Vendedor Externo;Boleto 30/60/90
73160;121139;09/03/2026;93;28;1;116,53;8,26;106,90;116,53;9,63;106,90;61,15;Vendedor Externo;Boleto 30/60/90
73161;121139;09/03/2026;93;21;4;1330,44;7,64;1228,79;5321,76;406,59;4915,17;4409,22;Vendedor Externo;Boleto 30/60/90
73162;121139;2026-03-09;93;5;2;95,32;4,52;91,01;190,64;8,62;182,02;115,42;Vendedor Externo;Boleto 30/60/90
73163;121140;09/03/2026;116;20;4;2207,01;5,36;2088,63;8828,04;473,51;8354,53;5558,83;Televendas;Boleto 30/60/90
73164;121140;09/03/2026;116;3;12;143,04;8,52;130,86;1716,48;146,18;1570,30;1039,27;Televendas;Boleto 30/60/90
73165;121140;09/03/2026;116;7;2;439,55;8,97;400,11;879,10;78,87;800,23;576,61;Televendas;Boleto 30/60/90
73166;121140;09/03/2026;116;23;2;2042,10;6,71;1905,11;4084,20;273,97;3810,23;3383,86;Televendas;Boleto 30/60/90
73167;121141;09/03/2026;117;13;2;2116,74;6,79;1972,95;4233,48;287,58;3945,90;3029,25;Vendedor Externo;Boleto 30
73168;121141;2026-03-09;117;25;1;1618,05;6,75;1508,84;1618,05;109,21;1508,84;1340,59;Vendedor Externo;Boleto 30
73169;121141;2026-03-09;117;14;4;2797,54;4,48;2672,33;11190,16;500,84;10689,32;8007,05;Vendedor Externo;Boleto 30
73170;121141;09/03/2026;117;30;4;213,10;0,35;212,36;852,40;2,95;849,45;447,27;Vendedor Externo;Boleto 30
73171;121141;2026-03-09;117;16;6;1747,20;4,10;1675,54;10483,20;429,95;10053,25;6601,05;Vendedor Externo;Boleto 30
73172;121142;09/03/2026;123;7;6;439,55;9,46;397,96;2637,30;249,54;2387,76;1729,83;Televendas;Boleto 30
73173;121142;09/03/2026;123;24;2;2050,30;7,69;1892,59;4100,60;315,42;3785,18;3397,45;Televendas;Boleto 30
73174;121142;09/03/2026;123;15;6;1930,27;7,92;1777,37;11581,62;917,42;10664,20;8287,17;Televendas;Boleto 30
73175;121142;09/03/2026;123;29;4;96,25;11,27;85,41;385,00;43,37;341,63;202,03;Televendas;Boleto 30
73176;121143;2026-03-09;78;19;1;536,90;0,91;532,00;536,90;4,90;532,00;338,07;Vendedor Externo;Cartao
73177;121144;09/03/2026;171;36;1;1097,51;2,08;1074,65;1097,51;22,86;1074,65;639,89;Site;Cartao
73178;121145;09/03/2026;105;38;1;1288,45;0,59;1280,85;1288,45;7,60;1280,85;751,21;Site;Boleto 14
73179;121145;09/03/2026;105;11;1;2101,99;0,00;2101,99;2101,99;0,00;2101,99;1504,06;Site;Boleto 14
73180;121145;2026-03-09;105;31;1;604,39;4,49;577,23;604,39;27,16;577,23;339,79;Site;Boleto 14
73181;121146;09/03/2026;169;24;1;2050,30;2,13;2006,67;2050,30;43,63;2006,67;1698,72;Site;Boleto 30
73182;121146;2026-03-09;169;5;2;95,32;2,92;92,54;190,64;5,56;185,08;115,42;Site;Boleto 30
73183;121147;09/03/2026;58;38;1;1288,45;3,69;1240,91;1288,45;47,54;1240,91;751,21;Site;Antecipado
73184;121147;2026-03-09;58;33;1;537,85;2,77;522,96;537,85;14,89;522,96;302,38;Site;Antecipado
73185;121147;2026-03-09;58;24;4;2050,30;4,78;1952,22;8201,20;392,33;7808,87;6794,89;Site;Antecipado
73186;121148;2026-03-09;75;27;1;62,40;2,29;60,97;62,40;1,43;60,97;32,74;Televendas;PIX
73187;121148;09/03/2026;75;10;1;359,05;2,32;350,73;359,05;8,32;350,73;235,51;Televendas;PIX
73188;121148;09/03/2026;75;15;2;1930,27;0,00;1930,27;3860,54;0,00;3860,54;2762,39;Televendas;PIX
73189;121148;09/03/2026;75;32;1;463,15;1,80;454,82;463,15;8,33;454,82;260,39;Televendas;PIX
73190;121149;2026-03-09;84;8;2;323,11;4,54;308,44;646,22;29,33;616,89;423,86;Televendas;
73191;121149;09/03/2026;84;11;4;2101,99;2,57;2048,05;8407,96;215,77;8192,19;6016,26;Televendas;Boleto 30/60/90
73192;121149;09/03/2026;84;27;2;62,40;4,27;59,74;124,80;5,33;119,47;65,49;Televendas;Boleto 30/60/90
